"postcode","suburb","state","latitude","longitude"
"3529","Nullawil","VIC","-35.78","143.26"
"3530","Culgoa","VIC","-35.72","143.11"
"3530","Sutton","VIC","-35.72","143.11"
"3530","Wangie","VIC","-35.72","143.11"
"3530","Warne","VIC","-35.72","143.11"
"3531","Berriwillock","VIC","-35.64","142.99"
"3531","Boigbeat","VIC","-35.64","142.99"
"3533","Bimbourie","VIC","-35.36","142.79"
"3533","Lake Tyrrell","VIC","-35.36","142.79"
"3533","Myall","VIC","-35.36","142.79"
"3533","Nandaly","VIC","-35.36","142.79"
"3533","Ninda","VIC","-35.36","142.79"
"3533","Nyarrin","VIC","-35.36","142.79"
"3533","Pier Milan","VIC","-35.36","142.79"
"3533","Sea Lake","VIC","-35.36","142.79"
"3533","Straten","VIC","-35.36","142.79"
"3533","Tyenna","VIC","-35.36","142.79"
"3533","Tyrrell","VIC","-35.36","142.79"
"3533","Tyrrell Downs","VIC","-35.36","142.79"
"3537","Barraport","VIC","-36.01","143.67"
"3537","Barraport West","VIC","-36.01","143.67"
"3537","Boort","VIC","-36.01","143.67"
"3537","Canary Island","VIC","-36.01","143.67"
"3537","Catumnal","VIC","-36.01","143.67"
"3537","Gredgwin","VIC","-36.01","143.67"
"3537","Leaghur","VIC","-36.01","143.67"
"3537","Minmindie","VIC","-36.01","143.67"
"3537","Yando","VIC","-36.01","143.67"
"3540","Cannie","VIC","-35.76","143.45"
"3540","Oakvale","VIC","-35.76","143.45"
"3540","Quambatook","VIC","-35.76","143.45"
"3542","Cokum","VIC","-35.76","143.28"
"3542","Lalbert","VIC","-35.76","143.28"
"3542","Tittybong","VIC","-35.76","143.28"
"3544","Chinangin","VIC","-35.51","143.2"
"3544","Gowanford","VIC","-35.51","143.2"
"3544","Murnungin","VIC","-35.51","143.2"
"3544","Springfield","VIC","-35.51","143.2"
"3544","Ultima","VIC","-35.51","143.2"
"3544","Ultima East","VIC","-35.51","143.2"
"3544","Waitchie","VIC","-35.51","143.2"
"3546","Bolton","VIC","-34.96","142.88"
"3546","Chinkapook","VIC","-34.96","142.88"
"3546","Cocamba","VIC","-34.96","142.88"
"3546","Gerahmin","VIC","-34.96","142.88"
"3546","Manangatang","VIC","-34.96","142.88"
"3546","Turoar","VIC","-34.96","142.88"
"3546","Winnambool","VIC","-34.96","142.88"
"3549","Annuello","VIC","-34.85","142.83"
"3549","Bannerton","VIC","-34.85","142.83"
"3549","Happy Valley","VIC","-34.85","142.83"
"3549","Liparoo","VIC","-34.85","142.83"
"3549","Robinvale","VIC","-34.85","142.83"
"3549","Robinvale Irrigation District Section B","VIC","-34.85","142.83"
"3549","Robinvale Irrigation District Section C","VIC","-34.85","142.83"
"3549","Robinvale Irrigation District Section D","VIC","-34.85","142.83"
"3549","Robinvale Irrigation District Section E","VIC","-34.85","142.83"
"3549","Tol Tol","VIC","-34.85","142.83"
"3549","Wandown","VIC","-34.85","142.83"
"3549","Wemen","VIC","-34.85","142.83"
"3550","Bendigo","VIC","-36.76","144.28"
"3550","Bendigo South","VIC","-36.76","144.28"
"3550","East Bendigo","VIC","-36.76","144.28"
"3550","Flora Hill","VIC","-36.76","144.28"
"3550","Ironbark","VIC","-36.76","144.28"
"3550","Kennington","VIC","-36.76","144.28"
"3550","Long Gully","VIC","-36.76","144.28"
"3550","North Bendigo","VIC","-36.76","144.28"
"3550","Quarry Hill","VIC","-36.76","144.28"
"3550","Sandhurst East","VIC","-36.76","144.28"
"3550","Spring Gully","VIC","-36.76","144.28"
"3550","Strathdale","VIC","-36.76","144.28"
"3550","West Bendigo","VIC","-36.76","144.28"
"3550","White Hills","VIC","-36.76","144.28"
"3551","Arnold","VIC","-36.69","143.87"
"3551","Arnold West","VIC","-36.69","143.87"
"3551","Ascot","VIC","-36.69","143.87"
"3551","Axe Creek","VIC","-36.69","143.87"
"3551","Axedale","VIC","-36.69","143.87"
"3551","Bagshot","VIC","-36.69","143.87"
"3551","Bagshot North","VIC","-36.69","143.87"
"3551","Bendigo Forward","VIC","-36.69","143.87"
"3551","Cornella","VIC","-36.69","143.87"
"3551","Emu Creek","VIC","-36.69","143.87"
"3551","Eppalock","VIC","-36.69","143.87"
"3551","Epsom","VIC","-36.69","143.87"
"3551","Huntly","VIC","-36.69","143.87"
"3551","Huntly North","VIC","-36.69","143.87"
"3551","Junortoun","VIC","-36.69","143.87"
"3551","Kimbolton","VIC","-36.69","143.87"
"3551","Lake Eppalock","VIC","-36.69","143.87"
"3551","Llanelly","VIC","-36.69","143.87"
"3551","Lockwood","VIC","-36.69","143.87"
"3551","Lockwood South","VIC","-36.69","143.87"
"3551","Longlea","VIC","-36.69","143.87"
"3551","Maiden Gully","VIC","-36.69","143.87"
"3551","Mandurang","VIC","-36.69","143.87"
"3551","Mandurang South","VIC","-36.69","143.87"
"3551","Minto","VIC","-36.69","143.87"
"3551","Murphys Creek","VIC","-36.69","143.87"
"3551","Myola","VIC","-36.69","143.87"
"3551","Newbridge","VIC","-36.69","143.87"
"3551","Painswick","VIC","-36.69","143.87"
"3551","Sedgwick","VIC","-36.69","143.87"
"3551","Strathfieldsaye","VIC","-36.69","143.87"
"3551","Tarnagulla","VIC","-36.69","143.87"
"3551","Toolleen","VIC","-36.69","143.87"
"3551","Waanyarra","VIC","-36.69","143.87"
"3551","Wellsford","VIC","-36.69","143.87"
"3551","Woodstock On Loddon","VIC","-36.69","143.87"
"3552","Bendigo","VIC","-37.83","145.01"
"3554","Bendigo DC","VIC","0","0"
"3555","Big Hill","VIC","-36.83","144.23"
"3555","Golden Gully","VIC","-36.83","144.23"
"3555","Golden Square","VIC","-36.83","144.23"
"3555","Kangaroo Flat","VIC","-36.83","144.23"
"3555","Lansell Plaza","VIC","-36.83","144.23"
"3556","California Gully","VIC","-36.73","144.26"
"3556","Campbells Forest","VIC","-36.73","144.26"
"3556","Eaglehawk","VIC","-36.73","144.26"
"3556","Eaglehawk North","VIC","-36.73","144.26"
"3556","Jackass Flat","VIC","-36.73","144.26"
"3556","Myers Flat","VIC","-36.73","144.26"
"3556","Sailors Gully","VIC","-36.73","144.26"
"3556","Sebastian","VIC","-36.73","144.26"
"3556","Whipstick","VIC","-36.73","144.26"
"3556","Woodvale","VIC","-36.73","144.26"
"3557","Barnadown","VIC","-36.65","144.51"
"3557","Fosterville","VIC","-36.65","144.51"
"3557","Goornong","VIC","-36.65","144.51"
"3557","Muskerry","VIC","-36.65","144.51"
"3558","Burnewang","VIC","-36.49","144.71"
"3558","Corop West","VIC","-36.49","144.71"
"3558","Elmore","VIC","-36.49","144.71"
"3558","Hunter","VIC","-36.49","144.71"
"3558","Runnymede","VIC","-36.49","144.71"
"3559","Avonmore","VIC","-36.53","144.6"
"3559","Burramboot","VIC","-36.53","144.6"
"3559","Colbinabbin","VIC","-36.53","144.6"
"3559","Corop","VIC","-36.53","144.6"
"3559","Gobarup","VIC","-36.53","144.6"
"3561","Ballendella","VIC","-36.3","144.67"
"3561","Bamawm","VIC","-36.3","144.67"
"3561","Bamawm Extension","VIC","-36.3","144.67"
"3561","Bonn","VIC","-36.3","144.67"
"3561","Diggora","VIC","-36.3","144.67"
"3561","Fairy Dell","VIC","-36.3","144.67"
"3561","Nanneella","VIC","-36.3","144.67"
"3561","Rochester","VIC","-36.3","144.67"
"3561","Timmering","VIC","-36.3","144.67"
"3562","Torrumbarry","VIC","-35.98","144.46"
"3563","Lockington","VIC","-36.27","144.48"
"3564","Echuca","VIC","-36.13","144.73"
"3564","Echuca South","VIC","-36.13","144.73"
"3564","Echuca Village","VIC","-36.13","144.73"
"3564","Echuca West","VIC","-36.13","144.73"
"3564","Kanyapella","VIC","-36.13","144.73"
"3564","Patho","VIC","-36.13","144.73"
"3564","Roslynmead","VIC","-36.13","144.73"
"3564","Wharparilla","VIC","-36.13","144.73"
"3565","Kotta","VIC","-36.19","144.53"
"3566","Gunbower","VIC","-35.96","144.37"
"3567","Horfield","VIC","-35.89","144.24"
"3567","Leitchville","VIC","-35.89","144.24"
"3568","Burkes Bridge","VIC","-35.84","144.34"
"3568","Cohuna","VIC","-35.84","144.34"
"3568","Cullen","VIC","-35.84","144.34"
"3568","Daltons Bridge","VIC","-35.84","144.34"
"3568","Gannawarra","VIC","-35.84","144.34"
"3568","Keely","VIC","-35.84","144.34"
"3568","Macorna North","VIC","-35.84","144.34"
"3568","Mcmillans","VIC","-35.84","144.34"
"3568","Mead","VIC","-35.84","144.34"
"3568","Mincha West","VIC","-35.84","144.34"
"3568","Wee Wee Rup","VIC","-35.84","144.34"
"3570","Auchmore","VIC","-36.47","144.11"
"3570","Drummartin","VIC","-36.47","144.11"
"3570","Kamarooka","VIC","-36.47","144.11"
"3570","Neilborough","VIC","-36.47","144.11"
"3570","Raywood","VIC","-36.47","144.11"
"3571","Dingee","VIC","-36.37","144.23"
"3571","Kamarooka North","VIC","-36.37","144.23"
"3571","Pompapiel","VIC","-36.37","144.23"
"3571","Tandarra","VIC","-36.37","144.23"
"3572","Milloo","VIC","-36.36","144.38"
"3572","Piavella","VIC","-36.36","144.38"
"3572","Prairie","VIC","-36.36","144.38"
"3572","Tennyson","VIC","-36.36","144.38"
"3573","Calivil","VIC","-36.3","144.09"
"3573","Mitiamo","VIC","-36.3","144.09"
"3573","Pine Grove","VIC","-36.3","144.09"
"3573","Terrick Terrick East","VIC","-36.3","144.09"
"3575","Gladfield","VIC","-36.04","143.99"
"3575","Jungaburra","VIC","-36.04","143.99"
"3575","Loddon Vale","VIC","-36.04","143.99"
"3575","Mincha","VIC","-36.04","143.99"
"3575","Mologa","VIC","-36.04","143.99"
"3575","Pyramid Hill","VIC","-36.04","143.99"
"3575","Sylvaterre","VIC","-36.04","143.99"
"3575","Terrick Terrick","VIC","-36.04","143.99"
"3575","Yarrawalla","VIC","-36.04","143.99"
"3576","Durham Ox","VIC","-36.2","143.96"
"3579","Appin","VIC","-35.88","143.87"
"3579","Appin South","VIC","-35.88","143.87"
"3579","Bael Bael","VIC","-35.88","143.87"
"3579","Beauchamp","VIC","-35.88","143.87"
"3579","Benjeroop","VIC","-35.88","143.87"
"3579","Budgerum East","VIC","-35.88","143.87"
"3579","Capels Crossing","VIC","-35.88","143.87"
"3579","Dingwall","VIC","-35.88","143.87"
"3579","Fairley","VIC","-35.88","143.87"
"3579","Gonn Crossing","VIC","-35.88","143.87"
"3579","Kerang","VIC","-35.88","143.87"
"3579","Kerang East","VIC","-35.88","143.87"
"3579","Koroop","VIC","-35.88","143.87"
"3579","Lake Meran","VIC","-35.88","143.87"
"3579","Macorna","VIC","-35.88","143.87"
"3579","Meering West","VIC","-35.88","143.87"
"3579","Milnes Bridge","VIC","-35.88","143.87"
"3579","Murrabit","VIC","-35.88","143.87"
"3579","Murrabit West","VIC","-35.88","143.87"
"3579","Myall","VIC","-35.88","143.87"
"3579","Mystic Park","VIC","-35.88","143.87"
"3579","Normanville","VIC","-35.88","143.87"
"3579","Pine View","VIC","-35.88","143.87"
"3579","Reedy Lake","VIC","-35.88","143.87"
"3579","Sandhill Lake","VIC","-35.88","143.87"
"3579","Teal Point","VIC","-35.88","143.87"
"3579","Tragowel","VIC","-35.88","143.87"
"3579","Wandella","VIC","-35.88","143.87"
"3579","Westby","VIC","-35.88","143.87"
"3580","Koondrook","VIC","-35.64","144.11"
"3581","Lake Charm","VIC","-35.62","143.8"
"3583","Tresco","VIC","-35.51","143.64"
"3584","Lake Boga","VIC","-35.46","143.63"
"3584","Tresco West","VIC","-35.46","143.63"
"3585","Castle Donnington","VIC","-35.42","143.59"
"3585","Chillingollah","VIC","-35.42","143.59"
"3585","Fish Point","VIC","-35.42","143.59"
"3585","Goschen","VIC","-35.42","143.59"
"3585","Kunat","VIC","-35.42","143.59"
"3585","Meatian","VIC","-35.42","143.59"
"3585","Nowie","VIC","-35.42","143.59"
"3585","Nyrraby","VIC","-35.42","143.59"
"3585","Pira","VIC","-35.42","143.59"
"3585","Polisbet","VIC","-35.42","143.59"
"3585","Speewa","VIC","-35.42","143.59"
"3585","Swan Hill","VIC","-35.42","143.59"
"3585","Swan Hill Pioneer","VIC","-35.42","143.59"
"3585","Swan Hill West","VIC","-35.42","143.59"
"3585","Winlaton","VIC","-35.42","143.59"
"3586","Bulga","VIC","-35.3","143.36"
"3586","Murrawee","VIC","-35.3","143.36"
"3586","Murraydale","VIC","-35.3","143.36"
"3586","Pental Island","VIC","-35.3","143.36"
"3586","Tyntynder","VIC","-35.3","143.36"
"3586","Tyntynder South","VIC","-35.3","143.36"
"3588","Woorinen South","VIC","-35.27","143.45"
"3589","Woorinen","VIC","-35.26","143.47"
"3589","Woorinen North","VIC","-35.26","143.47"
"3590","Beverford","VIC","-35.24","143.48"
"3591","Vinifera","VIC","-35.22","143.41"
"3594","Nyah","VIC","-35.15","143.36"
"3595","Nyah West","VIC","-35.19","143.35"
"3596","Miralie","VIC","-35.12","143.33"
"3596","Towan","VIC","-35.12","143.33"
"3596","Wood Wood","VIC","-35.12","143.33"
"3597","Kenley","VIC","-34.86","143.34"
"3597","Kooloonong","VIC","-34.86","143.34"
"3597","Lake Powell","VIC","-34.86","143.34"
"3597","Narrung","VIC","-34.86","143.34"
"3597","Natya","VIC","-34.86","143.34"
"3597","Piangil","VIC","-34.86","143.34"
"3599","Boundary Bend","VIC","-34.74","143.14"
"3607","Tabilk","VIC","-36.85","145.2"
"3608","Bailieston","VIC","-36.7","145.03"
"3608","Goulburn Weir","VIC","-36.7","145.03"
"3608","Graytown","VIC","-36.7","145.03"
"3608","Kirwans Bridge","VIC","-36.7","145.03"
"3608","Mitchellstown","VIC","-36.7","145.03"
"3608","Nagambie","VIC","-36.7","145.03"
"3608","Wahring","VIC","-36.7","145.03"
"3608","Wirrate","VIC","-36.7","145.03"
"3610","Dhurringile","VIC","-36.54","145.28"
"3610","Moorilim","VIC","-36.54","145.28"
"3610","Murchison","VIC","-36.54","145.28"
"3610","Murchison East","VIC","-36.54","145.28"
"3610","Murchison North","VIC","-36.54","145.28"
"3612","Moora","VIC","-36.59","144.95"
"3612","Rushworth","VIC","-36.59","144.95"
"3612","Wanalta","VIC","-36.59","144.95"
"3612","Waranga Shores","VIC","-36.59","144.95"
"3612","Whroo","VIC","-36.59","144.95"
"3614","Toolamba","VIC","-36.48","145.26"
"3614","Toolamba West","VIC","-36.48","145.26"
"3616","Cooma","VIC","-36.42","145.07"
"3616","Gillieston","VIC","-36.42","145.07"
"3616","Girgarre East","VIC","-36.42","145.07"
"3616","Harston","VIC","-36.42","145.07"
"3616","Mooroopna North West","VIC","-36.42","145.07"
"3616","Tatura","VIC","-36.42","145.07"
"3616","Tatura East","VIC","-36.42","145.07"
"3616","Waranga","VIC","-36.42","145.07"
"3617","Byrneside","VIC","-36.42","145.15"
"3618","Merrigum","VIC","-36.37","145.17"
"3619","Kyabram","VIC","-37.66","144.94"
"3620","Kyabram","VIC","-36.31","145.05"
"3620","Kyabram South","VIC","-36.31","145.05"
"3620","Lancaster","VIC","-36.31","145.05"
"3620","St Germains","VIC","-36.31","145.05"
"3620","Taripta","VIC","-36.31","145.05"
"3620","Wyuna","VIC","-36.31","145.05"
"3620","Wyuna East","VIC","-36.31","145.05"
"3621","Kyvalley","VIC","-36.27","144.85"
"3621","Tongala","VIC","-36.27","144.85"
"3621","Yambuna","VIC","-36.27","144.85"
"3622","Koyuga","VIC","-36.16","144.77"
"3622","Strathallan","VIC","-36.16","144.77"
"3623","Carag Carag","VIC","-36.46","144.9"
"3623","Stanhope","VIC","-36.46","144.9"
"3623","Stanhope South","VIC","-36.46","144.9"
"3624","Girgarre","VIC","-36.44","145.07"
"3629","Ardmona","VIC","-36.38","145.3"
"3629","Coomboona","VIC","-36.38","145.3"
"3629","Mooroopna","VIC","-36.38","145.3"
"3629","Mooroopna North","VIC","-36.38","145.3"
"3629","Undera","VIC","-36.38","145.3"
"3630","Branditt","VIC","-36.36","145.4"
"3630","Caniambo","VIC","-36.36","145.4"
"3630","Colliver","VIC","-36.36","145.4"
"3630","Dunkirk","VIC","-36.36","145.4"
"3630","Shepparton","VIC","-36.36","145.4"
"3630","Shepparton South","VIC","-36.36","145.4"
"3631","Arcadia","VIC","-36.54","145.36"
"3631","Arcadia South","VIC","-36.54","145.36"
"3631","Cosgrove","VIC","-36.54","145.36"
"3631","Cosgrove South","VIC","-36.54","145.36"
"3631","Grahamvale","VIC","-36.54","145.36"
"3631","Karramomus","VIC","-36.54","145.36"
"3631","Kialla","VIC","-36.54","145.36"
"3631","Kialla East","VIC","-36.54","145.36"
"3631","Kialla West","VIC","-36.54","145.36"
"3631","Lemnos","VIC","-36.54","145.36"
"3631","Orrvale","VIC","-36.54","145.36"
"3631","Pine Lodge","VIC","-36.54","145.36"
"3631","Shepparton East","VIC","-36.54","145.36"
"3631","Shepparton North","VIC","-36.54","145.36"
"3632","Shepparton","VIC","-36.54","145.6"
"3633","Congupna","VIC","-36.3","145.48"
"3634","Bunbartha","VIC","-36.22","145.34"
"3634","Katandra","VIC","-36.22","145.34"
"3634","Katandra West","VIC","-36.22","145.34"
"3634","Marionvale","VIC","-36.22","145.34"
"3634","Marungi","VIC","-36.22","145.34"
"3634","Tallygaroopna","VIC","-36.22","145.34"
"3634","Zeerust","VIC","-36.22","145.34"
"3635","Kaarimba","VIC","-36.16","145.3"
"3635","Mundoona","VIC","-36.16","145.3"
"3635","Wunghnu","VIC","-36.16","145.3"
"3636","Drumanure","VIC","-36.14","145.5"
"3636","Invergordon","VIC","-36.14","145.5"
"3636","Naring","VIC","-36.14","145.5"
"3636","Numurkah","VIC","-36.14","145.5"
"3637","Waaia","VIC","-36.05","145.33"
"3637","Yalca","VIC","-36.05","145.33"
"3638","Kotupna","VIC","-36.15","145.17"
"3638","Nathalia","VIC","-36.15","145.17"
"3638","Yielima","VIC","-36.15","145.17"
"3639","Barmah","VIC","-36.02","144.97"
"3639","Lower Moira","VIC","-36.02","144.97"
"3639","Picola","VIC","-36.02","144.97"
"3639","Picola West","VIC","-36.02","144.97"
"3640","Katunga","VIC","-35.97","145.46"
"3641","Bearii","VIC","-35.92","145.33"
"3641","Mywee","VIC","-35.92","145.33"
"3641","Strathmerton","VIC","-35.92","145.33"
"3641","Ulupna","VIC","-35.92","145.33"
"3643","Cobram","VIC","-35.96","145.63"
"3644","Cobram","VIC","-35.91","145.69"
"3644","Cobram East","VIC","-35.91","145.69"
"3644","Koonoomoo","VIC","-35.91","145.69"
"3644","Muckatah","VIC","-35.91","145.69"
"3644","Yarroweyah","VIC","-35.91","145.69"
"3646","Dookie","VIC","-36.33","145.69"
"3646","Mount Major","VIC","-36.33","145.69"
"3646","Nalinga","VIC","-36.33","145.69"
"3646","Waggarandall","VIC","-36.33","145.69"
"3646","Yabba North","VIC","-36.33","145.69"
"3646","Yabba South","VIC","-36.33","145.69"
"3646","Youanmite","VIC","-36.33","145.69"
"3647","Dookie College","VIC","-36.4","145.7"
"3649","Katamatite","VIC","-36.08","145.69"
"3649","Katamatite East","VIC","-36.08","145.69"
"3658","Broadford","VIC","-37.2","145.05"
"3658","Clonbinane","VIC","-37.2","145.05"
"3658","Flowerdale","VIC","-37.2","145.05"
"3658","Hazeldene","VIC","-37.2","145.05"
"3658","Reedy Creek","VIC","-37.2","145.05"
"3658","Strath Creek","VIC","-37.2","145.05"
"3658","Sugarloaf Creek","VIC","-37.2","145.05"
"3658","Sunday Creek","VIC","-37.2","145.05"
"3658","Tyaak","VIC","-37.2","145.05"
"3658","Waterford Park","VIC","-37.2","145.05"
"3659","Tallarook","VIC","-37.13","145.02"
"3660","Caveat","VIC","-37.09","145.5"
"3660","Dropmore","VIC","-37.09","145.5"
"3660","Highlands","VIC","-37.09","145.5"
"3660","Hilldene","VIC","-37.09","145.5"
"3660","Kerrisdale","VIC","-37.09","145.5"
"3660","Northwood","VIC","-37.09","145.5"
"3660","Seymour","VIC","-37.09","145.5"
"3660","Seymour South","VIC","-37.09","145.5"
"3660","Trawool","VIC","-37.09","145.5"
"3660","Whiteheads Creek","VIC","-37.09","145.5"
"3661","Seymour","VIC","-38.2","146.54"
"3662","Puckapunyal","VIC","0","0"
"3662","Puckapunyal Milpo","VIC","0","0"
"3663","Mangalore","VIC","-36.94","145.16"
"3664","Avenel","VIC","-36.89","145.23"
"3664","Upton Hill","VIC","-36.89","145.23"
"3665","Locksley","VIC","-36.82","145.36"
"3665","Longwood","VIC","-36.82","145.36"
"3666","Balmattum","VIC","-36.71","145.64"
"3666","Creightons Creek","VIC","-36.71","145.64"
"3666","Euroa","VIC","-36.71","145.64"
"3666","Gooram","VIC","-36.71","145.64"
"3666","Kelvin View","VIC","-36.71","145.64"
"3666","Kithbrook","VIC","-36.71","145.64"
"3666","Longwood East","VIC","-36.71","145.64"
"3666","Miepoll","VIC","-36.71","145.64"
"3666","Moglonemby","VIC","-36.71","145.64"
"3666","Molka","VIC","-36.71","145.64"
"3666","Pranjip","VIC","-36.71","145.64"
"3666","Riggs Creek","VIC","-36.71","145.64"
"3666","Ruffy","VIC","-36.71","145.64"
"3666","Sheans Creek","VIC","-36.71","145.64"
"3666","Strathbogie","VIC","-36.71","145.64"
"3666","Tarcombe","VIC","-36.71","145.64"
"3669","Boho","VIC","-36.7","145.77"
"3669","Boho South","VIC","-36.7","145.77"
"3669","Creek Junction","VIC","-36.7","145.77"
"3669","Earlston","VIC","-36.7","145.77"
"3669","Gowangardie","VIC","-36.7","145.77"
"3669","Koonda","VIC","-36.7","145.77"
"3669","Marraweeney","VIC","-36.7","145.77"
"3669","Tamleugh","VIC","-36.7","145.77"
"3669","Tamleugh North","VIC","-36.7","145.77"
"3669","Upotipotpon","VIC","-36.7","145.77"
"3669","Violet Town","VIC","-36.7","145.77"
"3670","Baddaginnie","VIC","-36.59","145.86"
"3670","Tarnook","VIC","-36.59","145.86"
"3670","Warrenbayne","VIC","-36.59","145.86"
"3671","Benalla","VIC","-36.39","145.42"
"3672","Benalla","VIC","-36.55","145.99"
"3672","Benalla West","VIC","-36.55","145.99"
"3673","Broken Creek","VIC","-36.43","145.89"
"3673","Goomalibee","VIC","-36.43","145.89"
"3673","Lima","VIC","-36.43","145.89"
"3673","Lima East","VIC","-36.43","145.89"
"3673","Lima South","VIC","-36.43","145.89"
"3673","Lurg","VIC","-36.43","145.89"
"3673","Molyullah","VIC","-36.43","145.89"
"3673","Moorngag","VIC","-36.43","145.89"
"3673","Samaria","VIC","-36.43","145.89"
"3673","Swanpool","VIC","-36.43","145.89"
"3673","Tatong","VIC","-36.43","145.89"
"3673","Upper Lurg","VIC","-36.43","145.89"
"3673","Upper Ryans Creek","VIC","-36.43","145.89"
"3673","Winton","VIC","-36.43","145.89"
"3673","Winton North","VIC","-36.43","145.89"
"3675","Boweya","VIC","-36.27","146.13"
"3675","Boweya North","VIC","-36.27","146.13"
"3675","Glenrowan","VIC","-36.27","146.13"
"3675","Glenrowan West","VIC","-36.27","146.13"
"3675","Greta","VIC","-36.27","146.13"
"3675","Greta South","VIC","-36.27","146.13"
"3675","Greta West","VIC","-36.27","146.13"
"3675","Hansonville","VIC","-36.27","146.13"
"3675","Mount Bruno","VIC","-36.27","146.13"
"3675","Taminick","VIC","-36.27","146.13"
"3676","Wangaratta","VIC","-36.34","146.34"
"3677","Wangaratta","VIC","-36.35","146.3"
"3677","Wangaratta West","VIC","-36.35","146.3"
"3677","Yarrunga","VIC","-36.35","146.3"
"3678","Bobinawarrah","VIC","-36.52","146.5"
"3678","Boorhaman","VIC","-36.52","146.5"
"3678","Boorhaman East","VIC","-36.52","146.5"
"3678","Bowser","VIC","-36.52","146.5"
"3678","Byawatha","VIC","-36.52","146.5"
"3678","Carboor","VIC","-36.52","146.5"
"3678","Cheshunt","VIC","-36.52","146.5"
"3678","Cheshunt South","VIC","-36.52","146.5"
"3678","Docker","VIC","-36.52","146.5"
"3678","Dockers Plains","VIC","-36.52","146.5"
"3678","East Wangaratta","VIC","-36.52","146.5"
"3678","Edi","VIC","-36.52","146.5"
"3678","Edi Upper","VIC","-36.52","146.5"
"3678","Everton","VIC","-36.52","146.5"
"3678","Everton Upper","VIC","-36.52","146.5"
"3678","Killawarra","VIC","-36.52","146.5"
"3678","King Valley","VIC","-36.52","146.5"
"3678","Laceby","VIC","-36.52","146.5"
"3678","Londrigan","VIC","-36.52","146.5"
"3678","Markwood","VIC","-36.52","146.5"
"3678","Meadow Creek","VIC","-36.52","146.5"
"3678","Milawa","VIC","-36.52","146.5"
"3678","North Wangaratta","VIC","-36.52","146.5"
"3678","Oxley","VIC","-36.52","146.5"
"3678","Oxley Flats","VIC","-36.52","146.5"
"3678","Peechelba","VIC","-36.52","146.5"
"3678","Peechelba East","VIC","-36.52","146.5"
"3678","Rose River","VIC","-36.52","146.5"
"3678","Tarrawingee","VIC","-36.52","146.5"
"3678","Wabonga","VIC","-36.52","146.5"
"3678","Waldara","VIC","-36.52","146.5"
"3678","Wangandary","VIC","-36.52","146.5"
"3678","Wangaratta Forward","VIC","-36.52","146.5"
"3678","Wangaratta South","VIC","-36.52","146.5"
"3678","Whitlands","VIC","-36.52","146.5"
"3682","Boralma","VIC","-36.24","146.41"
"3682","Lilliput","VIC","-36.24","146.41"
"3682","Norong","VIC","-36.24","146.41"
"3682","Springhurst","VIC","-36.24","146.41"
"3683","Chiltern","VIC","-36.15","146.61"
"3683","Chiltern Valley","VIC","-36.15","146.61"
"3683","Cornishtown","VIC","-36.15","146.61"
"3685","Boorhaman North","VIC","-36.1","146.22"
"3685","Brimin","VIC","-36.1","146.22"
"3685","Browns Plains","VIC","-36.1","146.22"
"3685","Carlyle","VIC","-36.1","146.22"
"3685","Gooramadda","VIC","-36.1","146.22"
"3685","Great Southern","VIC","-36.1","146.22"
"3685","Lake Moodemere","VIC","-36.1","146.22"
"3685","Prentice North","VIC","-36.1","146.22"
"3685","Rutherglen","VIC","-36.1","146.22"
"3687","Wahgunyah","VIC","-36.01","146.4"
"3688","Barnawartha","VIC","-36.11","146.67"
"3688","Indigo Valley","VIC","-36.11","146.67"
"3689","Wodonga","VIC","-37.68","144.99"
"3690","West Wodonga","VIC","-36.1","146.82"
"3690","Wodonga","VIC","-36.1","146.82"
"3690","Wodonga Plaza","VIC","-36.1","146.82"
"3691","Allans Flat","VIC","-36.28","146.91"
"3691","Bandiana","VIC","-36.28","146.91"
"3691","Baranduda","VIC","-36.28","146.91"
"3691","Barnawartha North","VIC","-36.28","146.91"
"3691","Bellbridge","VIC","-36.28","146.91"
"3691","Berringama","VIC","-36.28","146.91"
"3691","Bethanga","VIC","-36.28","146.91"
"3691","Bonegilla","VIC","-36.28","146.91"
"3691","Bungil","VIC","-36.28","146.91"
"3691","Castle Creek","VIC","-36.28","146.91"
"3691","Coral Bank","VIC","-36.28","146.91"
"3691","Dederang","VIC","-36.28","146.91"
"3691","Ebden","VIC","-36.28","146.91"
"3691","Gateway Island","VIC","-36.28","146.91"
"3691","Glen Creek","VIC","-36.28","146.91"
"3691","Gundowring","VIC","-36.28","146.91"
"3691","Huon Creek","VIC","-36.28","146.91"
"3691","Kancoona","VIC","-36.28","146.91"
"3691","Kergunyah","VIC","-36.28","146.91"
"3691","Kergunyah South","VIC","-36.28","146.91"
"3691","Kiewa","VIC","-36.28","146.91"
"3691","Killara","VIC","-36.28","146.91"
"3691","Leneva","VIC","-36.28","146.91"
"3691","Lucyvale","VIC","-36.28","146.91"
"3691","Mongans Bridge","VIC","-36.28","146.91"
"3691","Osbornes Flat","VIC","-36.28","146.91"
"3691","Running Creek","VIC","-36.28","146.91"
"3691","Staghorn Flat","VIC","-36.28","146.91"
"3691","Talgarno","VIC","-36.28","146.91"
"3691","Tangambalanga","VIC","-36.28","146.91"
"3691","Thologolong","VIC","-36.28","146.91"
"3691","Upper Gundowring","VIC","-36.28","146.91"
